support_file,source_path,exists,row_count,role,status,promote_to_final_input,reason,created_utc
nist_constants_cleaned_selected_001.csv,D:\Paper\Dimensional_Structural_Describability\Strong_interaction\data\derived\cleaned_tables\01\nist_constants_cleaned_selected_001.csv,True,10,constants_support,usable_reference_support,False,Reference/provenance/planning support only; not numerical event-shape benchmark input.,2026-06-02T18:21:42+00:00
pdg_particle_masses_selected_001.csv,D:\Paper\Dimensional_Structural_Describability\Strong_interaction\data\derived\cleaned_tables\01\pdg_particle_masses_selected_001.csv,True,18,particle_mass_width_support,usable_reference_support,False,Reference/provenance/planning support only; not numerical event-shape benchmark input.,2026-06-02T18:21:42+00:00
source_reference_metadata_cleaned_001.csv,D:\Paper\Dimensional_Structural_Describability\Strong_interaction\data\derived\cleaned_tables\01\source_reference_metadata_cleaned_001.csv,True,6,provenance_metadata,usable_for_source_registry_not_input,False,Reference/provenance/planning support only; not numerical event-shape benchmark input.,2026-06-02T18:21:42+00:00
benchmark_download_candidates_cleaned_001.csv,D:\Paper\Dimensional_Structural_Describability\Strong_interaction\data\derived\cleaned_tables\01\benchmark_download_candidates_cleaned_001.csv,True,4,next_acquisition_candidates,usable_for_planning_not_input,False,Reference/provenance/planning support only; not numerical event-shape benchmark input.,2026-06-02T18:21:42+00:00
