discovery_id,url,success,http_status,output_file,candidate_count,error,started_utc,finished_utc
cern_opendata_api_delphi,https://opendata.cern.ch/api/records/?q=DELPHI&size=50,True,200,D:\Paper\Dimensional_Structural_Describability\Strong_interaction\data\raw\source_tables\02\discovery_pages\cern_opendata_api_delphi_raw_002.dat,114,,2026-06-03T11:18:53+00:00,2026-06-03T11:18:56+00:00
cern_opendata_api_delphi_open_data,https://opendata.cern.ch/api/records/?q=DELPHI%20open%20data&size=50,True,200,D:\Paper\Dimensional_Structural_Describability\Strong_interaction\data\raw\source_tables\02\discovery_pages\cern_opendata_api_delphi_open_data_raw_002.dat,46,,2026-06-03T11:18:57+00:00,2026-06-03T11:18:58+00:00
cern_opendata_api_delphi_thrust,https://opendata.cern.ch/api/records/?q=DELPHI%20thrust&size=50,True,200,D:\Paper\Dimensional_Structural_Describability\Strong_interaction\data\raw\source_tables\02\discovery_pages\cern_opendata_api_delphi_thrust_raw_002.dat,1,,2026-06-03T11:18:59+00:00,2026-06-03T11:19:00+00:00
cern_opendata_search_delphi,https://opendata.cern.ch/search?q=DELPHI&l=list&p=1&s=50,True,200,D:\Paper\Dimensional_Structural_Describability\Strong_interaction\data\raw\source_tables\02\discovery_pages\cern_opendata_search_delphi_raw_002.dat,14,,2026-06-03T11:19:01+00:00,2026-06-03T11:19:01+00:00
inspire_delphi_2510,https://inspirehep.net/api/literature?q=arxiv:2510.18762&size=1,True,200,D:\Paper\Dimensional_Structural_Describability\Strong_interaction\data\raw\source_tables\02\discovery_pages\inspire_delphi_2510_raw_002.dat,129,,2026-06-03T11:19:02+00:00,2026-06-03T11:19:04+00:00
zenodo_delphi_2510,https://zenodo.org/api/records?q=2510.18762%20DELPHI&size=25,True,200,D:\Paper\Dimensional_Structural_Describability\Strong_interaction\data\raw\source_tables\02\discovery_pages\zenodo_delphi_2510_raw_002.dat,31,,2026-06-03T11:19:05+00:00,2026-06-03T11:19:07+00:00
zenodo_delphi_open_data,https://zenodo.org/api/records?q=DELPHI%20open%20data%20thrust%20EEC&size=25,True,200,D:\Paper\Dimensional_Structural_Describability\Strong_interaction\data\raw\source_tables\02\discovery_pages\zenodo_delphi_open_data_raw_002.dat,25,,2026-06-03T11:19:08+00:00,2026-06-03T11:19:11+00:00
github_code_search_hint,https://api.github.com/search/repositories?q=DELPHI+open+data+thrust+EEC,True,200,D:\Paper\Dimensional_Structural_Describability\Strong_interaction\data\raw\source_tables\02\discovery_pages\github_code_search_hint_raw_002.dat,0,,2026-06-03T11:19:12+00:00,2026-06-03T11:19:12+00:00
